367196000,1548988281,21.96879,-156.10145,20.9,-169.9,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548988348,21.96591,-156.10771,21.0,-164.7,245.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548988462,21.96104,-156.11838,20.9,-165.6,245.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548988587,21.95552,-156.12993,20.7,-169.0,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548988719,21.95002,-156.14205,20.7,-164.5,245.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548988786,21.94703,-156.14816,20.5,-168.5,244.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548988935,21.94067,-156.16189,20.8,-164.3,245.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548989026,21.93678,-156.17028,20.7,-166.2,244.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548989116,21.93286,-156.17856,20.8,-163.2,246.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548989223,21.92823,-156.18839,20.9,-166.8,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548989290,21.9253,-156.19459,20.9,-165.1,245.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548989476,21.9171,-156.21188,20.9,-165.4,244.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548989619,21.91099,-156.2253,20.9,-164.7,244.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548989871,21.89992,-156.24856,20.8,-168.1,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548989938,21.89714,-156.25465,20.6,-162.7,247.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548990004,21.89434,-156.26083,20.6,-168.3,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548990070,21.8916,-156.26695,20.8,-163.7,245.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548990136,21.88868,-156.27297,20.6,-169.9,240.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548990220,21.88488,-156.28067,21.1,-165.3,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548990285,21.88191,-156.28663,20.8,-169.9,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548990352,21.8789,-156.29279,21.0,-168.5,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548990418,21.87591,-156.29882,20.8,-165.7,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548990513,21.87152,-156.30748,20.9,-169.1,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548990579,21.8686,-156.31355,20.9,-166.8,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548990657,21.86503,-156.32076,20.8,-167.7,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548990724,21.86202,-156.32698,21.0,-166.6,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548990790,21.85903,-156.33297,20.8,-169.3,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548990861,21.85582,-156.33961,20.8,-168.2,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548990927,21.85288,-156.34567,20.9,-165.2,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548991047,21.84757,-156.35663,20.7,-165.9,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548991113,21.84463,-156.36261,20.8,-164.7,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548991180,21.84161,-156.36872,20.7,-166.1,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548991246,21.8387,-156.37467,20.8,-169.3,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548991311,21.83573,-156.38065,20.7,-166.2,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548991377,21.8329,-156.38669,20.6,-167.3,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548991443,21.82986,-156.39264,20.6,-170.8,240.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548991509,21.8269,-156.39868,20.9,-167.5,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548991623,21.82164,-156.40904,20.9,-168.1,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548991684,21.81888,-156.41461,20.6,-170.2,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548991804,21.81357,-156.42552,20.8,-168.7,240.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548991870,21.81061,-156.43142,20.8,-165.7,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548991936,21.80769,-156.43749,20.8,-166.3,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548992002,21.80462,-156.4435,20.9,-164.8,244.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548992067,21.80184,-156.44965,20.9,-167.5,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548992235,21.79427,-156.46496,20.8,-166.5,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548992308,21.79102,-156.47162,20.8,-168.1,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548992415,21.78613,-156.48146,20.9,-166.8,240.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548992488,21.78273,-156.48814,20.9,-166.1,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548992595,21.77799,-156.49798,20.9,-167.6,240.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548992715,21.77252,-156.50892,20.8,-167.6,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548992806,21.7685,-156.51728,20.7,-167.1,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548992986,21.76038,-156.53377,20.9,-168.5,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548993220,21.74977,-156.5552,20.8,-167.4,240.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548993297,21.74627,-156.56223,20.9,-167.2,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548993369,21.74308,-156.56881,20.8,-170.3,240.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548993471,21.7385,-156.57808,20.5,-167.2,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548993567,21.73424,-156.58684,20.7,-168.1,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548993603,21.73262,-156.59014,20.8,-167.8,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548993669,21.72962,-156.59619,21.0,-166.4,240.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548993736,21.72655,-156.60232,20.9,-165.3,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548993801,21.72358,-156.6083,21.0,-165.4,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548993880,21.72,-156.61556,21.0,-169.0,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548993946,21.71705,-156.62152,20.9,-165.4,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548994011,21.71408,-156.62761,20.8,-166.5,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548994077,21.71117,-156.63373,20.9,-168.6,240.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548994144,21.70806,-156.6399,21.0,-167.4,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548994210,21.70512,-156.64609,21.1,-165.5,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548994299,21.70104,-156.65435,21.1,-167.2,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548994366,21.69807,-156.66052,21.4,-167.6,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548994432,21.69501,-156.66671,21.0,-166.1,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548994497,21.69209,-156.67274,21.0,-166.9,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548994606,21.68713,-156.6828,21.1,-168.3,240.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548994726,21.68156,-156.69388,21.0,-167.2,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548994863,21.67534,-156.70654,20.7,-169.5,240.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548994929,21.67225,-156.71256,20.8,-171.1,240.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548994996,21.66935,-156.71876,20.9,-165.1,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548995103,21.66455,-156.72848,20.8,-163.7,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548995176,21.66138,-156.73518,20.7,-169.8,240.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548995248,21.65807,-156.74172,20.8,-168.3,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548995379,21.6522,-156.75373,20.8,-167.0,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548995488,21.64729,-156.76374,20.6,-168.5,240.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548995649,21.63999,-156.77847,21.0,-166.4,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548995763,21.63481,-156.7889,20.8,-168.0,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548995836,21.6315,-156.79558,20.8,-168.1,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548995902,21.62858,-156.8015,20.9,-168.5,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548995967,21.62561,-156.80753,20.7,-169.0,240.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548996123,21.61857,-156.82181,20.6,-167.1,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548996196,21.61532,-156.82849,20.7,-167.3,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548996304,21.61055,-156.83837,20.6,-168.4,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548996466,21.60331,-156.85299,20.4,-165.8,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548996532,21.60045,-156.85892,20.8,-165.5,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548996747,21.59069,-156.87848,20.5,-168.9,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548996867,21.58536,-156.88936,20.6,-166.4,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548996976,21.58066,-156.89914,20.2,-169.6,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548997120,21.57433,-156.91189,20.3,-165.3,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548997186,21.57133,-156.91784,20.1,-170.1,240.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
